OBJECT_ID,ALARM_ID,ALARM_LVL,ALARM_DESC
OHCV_5,1,2,[SYS_A]
OHCV_5,2,2,[SYS_A]Interlock
OHCV_5,3,2,[SYS_A]AIR Low
OHCV_5,4,2,[SYS_A]Vaccum Low
OHCV_5,5,2,[SYS_A]
OHCV_5,6,2,[SYS_A]
OHCV_5,7,2,[SYS_A]
OHCV_5,8,2,[SYS_A]
OHCV_5,9,2,[SYS_A]
OHCV_5,10,2,[SYS_A]P7 BOX ERROR
OHCV_5,11,2,[SYS_A]P9 BOX ERROR
OHCV_5,12,2,[SYS_A]
OHCV_5,13,2,[SYS_A]
OHCV_5,14,2,[SYS_A]
OHCV_5,15,2,[SYS_A]
OHCV_5,16,2,[SYS_A]
OHCV_5,17,2,[SYS_A]
OHCV_5,18,2,[SYS_A]
OHCV_5,19,2,[SYS_A]
OHCV_5,20,2,[SYS_A]EMO ON_MAIN
OHCV_5,21,2,[SYS_A]EMO ON_AGV Station
OHCV_5,22,2,[SYS_A]EMO trigger _ handheld man-machine
OHCV_5,23,2,[SYS_A]
OHCV_5,24,2,[SYS_A]
OHCV_5,25,2,[SYS_A]Maintance door open
OHCV_5,26,2,[SYS_A]
OHCV_5,27,2,[SYS_A]
OHCV_5,28,2,[SYS_A]
OHCV_5,29,2,[SYS_A]
OHCV_5,30,2,[SYS_A]
OHCV_5,31,2,[SYS_A]
OHCV_5,32,2,[SYS_A]
OHCV_5,33,2,[SYS_A]
OHCV_5,34,2,[SYS_A]
OHCV_5,35,2,[SYS_A]
OHCV_5,36,2,[SYS_A]
OHCV_5,37,2,[SYS_A]
OHCV_5,38,2,[SYS_A]
OHCV_5,39,2,[SYS_A]
OHCV_5,40,2,[SYS_A]
OHCV_5,41,2,[SYS_A]
OHCV_5,42,2,[SYS_A]
OHCV_5,43,2,[SYS_A]
OHCV_5,44,2,[SYS_A]
OHCV_5,45,2,[SYS_A]
OHCV_5,46,2,[SYS_A]
OHCV_5,47,2,[SYS_A]
OHCV_5,48,2,[SYS_A]
OHCV_5,49,2,[SYS_A]
OHCV_5,50,2,[SYS_A]
OHCV_5,51,2,[SYS_A]
OHCV_5,52,2,[SYS_A]
OHCV_5,53,2,[SYS_A]
OHCV_5,54,2,[SYS_A]
OHCV_5,55,2,[SYS_A]
OHCV_5,56,2,[SYS_A]
OHCV_5,57,2,[SYS_A]
OHCV_5,58,2,[SYS_A]
OHCV_5,59,2,[SYS_A]
OHCV_5,60,2,[SYS_A]
OHCV_5,61,2,[SYS_A]
OHCV_5,62,2,[SYS_A]
OHCV_5,63,2,[SYS_A]
OHCV_5,64,2,[SYS_A]
OHCV_5,65,2,[SYS_A]
OHCV_5,66,2,[SYS_A]
OHCV_5,67,2,[SYS_A]
OHCV_5,68,2,[SYS_A]
OHCV_5,69,2,[SYS_A]
OHCV_5,70,2,[SYS_A]
OHCV_5,71,2,[SYS_A]
OHCV_5,72,2,[SYS_A]
OHCV_5,73,2,[SYS_A]
OHCV_5,74,2,[SYS_A]
OHCV_5,75,2,[SYS_A]
OHCV_5,76,2,[SYS_A]
OHCV_5,77,2,[SYS_A]
OHCV_5,78,2,[SYS_A]
OHCV_5,79,2,[SYS_A]
OHCV_5,80,2,[SYS_A]
OHCV_5,81,2,[SYS_A]
OHCV_5,82,2,[SYS_A]
OHCV_5,83,2,[SYS_A]
OHCV_5,84,2,[SYS_A]
OHCV_5,85,2,[SYS_A]
OHCV_5,86,2,[SYS_A]
OHCV_5,87,2,[SYS_A]
OHCV_5,88,2,[SYS_A]
OHCV_5,89,2,[SYS_A]
OHCV_5,90,2,[SYS_A]
OHCV_5,91,2,[SYS_A]
OHCV_5,92,2,[SYS_A]
OHCV_5,93,2,[SYS_A]
OHCV_5,94,2,[SYS_A]
OHCV_5,95,2,[SYS_A]
OHCV_5,96,2,[SYS_A]
